uid,Country.Name,variable,value
25909,Austria,gini2008,
25910,Azerbaijan,gini2008,33.03
25911,Burundi,gini2008,
25912,Belgium,gini2008,
25913,Benin,gini2008,
25914,Burkina Faso,gini2008,
25915,Bangladesh,gini2008,
25916,Bulgaria,gini2008,33.57
25917,Bahrain,gini2008,
25918,"Bahamas, The",gini2008,
25919,Bosnia and Herzegovina,gini2008,
25920,Belarus,gini2008,27.22
25921,Belize,gini2008,
25922,Bermuda,gini2008,
25923,Bolivia,gini2008,51.43
25924,Brazil,gini2008,54.37
25925,Barbados,gini2008,
25926,Brunei Darussalam,gini2008,
25927,Bhutan,gini2008,
25928,Botswana,gini2008,
25929,Central African Republic,gini2008,56.3
25930,Canada,gini2008,
25931,Central Europe and the Baltics,gini2008,
25932,Switzerland,gini2008,
25933,Channel Islands,gini2008,
25934,Chile,gini2008,
25935,China,gini2008,42.63
25936,Cote d'Ivoire,gini2008,43.19
25937,Cameroon,gini2008,
25938,"Congo, Rep.",gini2008,
25939,Colombia,gini2008,56.05
25940,Comoros,gini2008,
25941,Cabo Verde,gini2008,
25942,Costa Rica,gini2008,49.14
25943,Caribbean small states,gini2008,
25944,Cuba,gini2008,
25945,Curacao,gini2008,
25946,Cayman Islands,gini2008,
25947,Cyprus,gini2008,
25948,Czech Republic,gini2008,26.29
25949,Germany,gini2008,
25950,Djibouti,gini2008,
25951,Dominica,gini2008,
25952,Denmark,gini2008,
25953,Dominican Republic,gini2008,49
25954,Algeria,gini2008,
25955,East Asia & Pacific (developing only),gini2008,
25956,East Asia & Pacific (all income levels),gini2008,
25957,Europe & Central Asia (developing only),gini2008,
25958,Europe & Central Asia (all income levels),gini2008,
25959,Ecuador,gini2008,50.61
25960,"Egypt, Arab Rep.",gini2008,30.75
25961,Euro area,gini2008,
25962,Eritrea,gini2008,
25963,Spain,gini2008,
25964,Estonia,gini2008,32
25965,Ethiopia,gini2008,
25966,European Union,gini2008,
25967,Fragile and conflict affected situations,gini2008,
25968,Finland,gini2008,
25969,Fiji,gini2008,42.83
25970,France,gini2008,
25971,Faeroe Islands,gini2008,
25972,"Micronesia, Fed. Sts.",gini2008,
25973,Gabon,gini2008,
25974,United Kingdom,gini2008,
25975,Georgia,gini2008,40.57
25976,Ghana,gini2008,
25977,Guinea,gini2008,
25978,"Gambia, The",gini2008,
25979,Guinea-Bissau,gini2008,
25980,Equatorial Guinea,gini2008,
25981,Greece,gini2008,
25982,Grenada,gini2008,
25983,Greenland,gini2008,
25984,Guatemala,gini2008,
25985,Guam,gini2008,
25986,Guyana,gini2008,
25987,High income,gini2008,
25988,"Hong Kong SAR, China",gini2008,
25989,Honduras,gini2008,55.74
25990,Heavily indebted poor countries (HIPC),gini2008,
25991,Croatia,gini2008,33.61
25992,Haiti,gini2008,
25993,Hungary,gini2008,27.53
25994,Indonesia,gini2008,34.11
25995,Isle of Man,gini2008,
25996,India,gini2008,
25997,Not classified,gini2008,
25998,Ireland,gini2008,
25999,"Iran, Islamic Rep.",gini2008,
26000,Iraq,gini2008,
26001,Iceland,gini2008,
26002,Israel,gini2008,
26003,Italy,gini2008,35.45
26004,Jamaica,gini2008,
26005,Jordan,gini2008,32.63
26006,Japan,gini2008,32.11
26007,Kazakhstan,gini2008,29.07
26008,Kenya,gini2008,
26009,Kyrgyz Republic,gini2008,36.46
26010,Cambodia,gini2008,35.15
26011,Kiribati,gini2008,
26012,St. Kitts and Nevis,gini2008,
26013,"Korea, Rep.",gini2008,
26014,Kosovo,gini2008,
26015,Kuwait,gini2008,
26016,Latin America & Caribbean (developing only),gini2008,
26017,Lao PDR,gini2008,
26018,Lebanon,gini2008,
26019,Liberia,gini2008,
26020,Libya,gini2008,
26021,St. Lucia,gini2008,
26022,Latin America & Caribbean (all income levels),gini2008,
26023,Least developed countries: UN classification,gini2008,
26024,Low income,gini2008,
26025,Liechtenstein,gini2008,
26026,Sri Lanka,gini2008,
26027,Lower middle income,gini2008,
26028,Low & middle income,gini2008,
26029,Lesotho,gini2008,
26030,Lithuania,gini2008,37.06
26031,Luxembourg,gini2008,
26032,Latvia,gini2008,35.82
26033,"Macao SAR, China",gini2008,
26034,St. Martin (French part),gini2008,
26035,Morocco,gini2008,
26036,Monaco,gini2008,
26037,Moldova,gini2008,34.69
26038,Middle East (developing only),gini2008,
26039,Madagascar,gini2008,
26040,Maldives,gini2008,
26041,Middle East & North Africa (all income levels),gini2008,
26042,Mexico,gini2008,48.28
26043,Marshall Islands,gini2008,
26044,Middle income,gini2008,
26045,"Macedonia, FYR",gini2008,44.2
26046,Mali,gini2008,
26047,Malta,gini2008,
26048,Myanmar,gini2008,
26049,Middle East & North Africa (developing only),gini2008,
26050,Montenegro,gini2008,30.01
26051,Mongolia,gini2008,
26052,Northern Mariana Islands,gini2008,
26053,Mozambique,gini2008,
26054,Mauritania,gini2008,40.46
26055,Mauritius,gini2008,
26056,Malawi,gini2008,
26057,Malaysia,gini2008,
26058,North America,gini2008,
26059,Namibia,gini2008,
26060,New Caledonia,gini2008,
26061,Niger,gini2008,
26062,Nigeria,gini2008,
26063,Nicaragua,gini2008,
26064,Netherlands,gini2008,
26065,High income: nonOECD,gini2008,
26066,Norway,gini2008,
26067,Nepal,gini2008,
26068,New Zealand,gini2008,
26069,High income: OECD,gini2008,
26070,OECD members,gini2008,
26071,Oman,gini2008,
26072,Other small states,gini2008,
26073,Pakistan,gini2008,
26074,Panama,gini2008,52.63
26075,Peru,gini2008,46.89
26076,Philippines,gini2008,
26077,Palau,gini2008,
26078,Papua New Guinea,gini2008,
26079,Poland,gini2008,33.72
26080,Puerto Rico,gini2008,
26081,"Korea, Dem. Rep.",gini2008,
26082,Portugal,gini2008,
26083,Paraguay,gini2008,51.04
26084,Pacific island small states,gini2008,
26085,French Polynesia,gini2008,
26086,Qatar,gini2008,
26087,Romania,gini2008,29.53
26088,Russian Federation,gini2008,34.08
26089,Rwanda,gini2008,
26090,South Asia,gini2008,
26091,Saudi Arabia,gini2008,
26092,Sudan,gini2008,
26093,Senegal,gini2008,
26094,Singapore,gini2008,
26095,Solomon Islands,gini2008,
26096,Sierra Leone,gini2008,
26097,El Salvador,gini2008,46.61
26098,San Marino,gini2008,
26099,Somalia,gini2008,
26100,Serbia,gini2008,28.18
26101,Sub-Saharan Africa (developing only),gini2008,
26102,South Sudan,gini2008,
26103,Sub-Saharan Africa (all income levels),gini2008,
26104,Small states,gini2008,
26105,Sao Tome and Principe,gini2008,
26106,Suriname,gini2008,
26107,Slovak Republic,gini2008,26.87
26108,Slovenia,gini2008,23.72
26109,Sweden,gini2008,
26110,Swaziland,gini2008,
26111,Sint Maarten (Dutch part),gini2008,
26112,Seychelles,gini2008,
26113,Syrian Arab Republic,gini2008,
26114,Turks and Caicos Islands,gini2008,
26115,Chad,gini2008,
26116,Togo,gini2008,
26117,Thailand,gini2008,40.51
26118,Tajikistan,gini2008,
26119,Turkmenistan,gini2008,
26120,Timor-Leste,gini2008,
26121,Tonga,gini2008,
26122,Trinidad and Tobago,gini2008,
26123,Tunisia,gini2008,
26124,Turkey,gini2008,38.28
26125,Tuvalu,gini2008,
26126,Tanzania,gini2008,
26127,Uganda,gini2008,
26128,Ukraine,gini2008,26.64
26129,Upper middle income,gini2008,
26130,Uruguay,gini2008,46.27
26131,United States,gini2008,
26132,Uzbekistan,gini2008,
26133,St. Vincent and the Grenadines,gini2008,
26134,"Venezuela, RB",gini2008,
26135,Virgin Islands (U.S.),gini2008,
26136,Vietnam,gini2008,35.57
26137,Vanuatu,gini2008,
26138,West Bank and Gaza,gini2008,
26139,World,gini2008,
26140,Samoa,gini2008,
26141,"Yemen, Rep.",gini2008,
26142,South Africa,gini2008,
26143,"Congo, Dem. Rep.",gini2008,
26144,Zambia,gini2008,
26145,Zimbabwe,gini2008,
26146,Aruba,gini2009,
26147,Andorra,gini2009,
26148,Afghanistan,gini2009,
26149,Angola,gini2009,
26150,Albania,gini2009,
26151,Arab World,gini2009,
26152,United Arab Emirates,gini2009,
26153,Argentina,gini2009,45.27
26154,Armenia,gini2009,29.58
26155,American Samoa,gini2009,
26156,Antigua and Barbuda,gini2009,
26157,Australia,gini2009,
26158,Austria,gini2009,
26159,Azerbaijan,gini2009,
26160,Burundi,gini2009,
26161,Belgium,gini2009,
26162,Benin,gini2009,
26163,Burkina Faso,gini2009,39.78
26164,Bangladesh,gini2009,
26165,Bulgaria,gini2009,
26166,Bahrain,gini2009,
26167,"Bahamas, The",gini2009,
26168,Bosnia and Herzegovina,gini2009,
26169,Belarus,gini2009,27.69
26170,Belize,gini2009,
26171,Bermuda,gini2009,
26172,Bolivia,gini2009,49.65
26173,Brazil,gini2009,53.87
26174,Barbados,gini2009,
26175,Brunei Darussalam,gini2009,
26176,Bhutan,gini2009,
26177,Botswana,gini2009,60.46
26178,Central African Republic,gini2009,
26179,Canada,gini2009,
26180,Central Europe and the Baltics,gini2009,
26181,Switzerland,gini2009,
26182,Channel Islands,gini2009,
26183,Chile,gini2009,52
26184,China,gini2009,
26185,Cote d'Ivoire,gini2009,
26186,Cameroon,gini2009,
26187,"Congo, Rep.",gini2009,
26188,Colombia,gini2009,55.92
26189,Comoros,gini2009,
26190,Cabo Verde,gini2009,
26191,Costa Rica,gini2009,50.97
26192,Caribbean small states,gini2009,
26193,Cuba,gini2009,
26194,Curacao,gini2009,
26195,Cayman Islands,gini2009,
26196,Cyprus,gini2009,
26197,Czech Republic,gini2009,26.18
26198,Germany,gini2009,
26199,Djibouti,gini2009,
26200,Dominica,gini2009,
26201,Denmark,gini2009,
26202,Dominican Republic,gini2009,48.86
26203,Algeria,gini2009,
26204,East Asia & Pacific (developing only),gini2009,
26205,East Asia & Pacific (all income levels),gini2009,
26206,Europe & Central Asia (developing only),gini2009,
26207,Europe & Central Asia (all income levels),gini2009,
26208,Ecuador,gini2009,49.28
26209,"Egypt, Arab Rep.",gini2009,
26210,Euro area,gini2009,
26211,Eritrea,gini2009,
26212,Spain,gini2009,
26213,Estonia,gini2009,31.59
26214,Ethiopia,gini2009,
26215,European Union,gini2009,
26216,Fragile and conflict affected situations,gini2009,
26217,Finland,gini2009,
26218,Fiji,gini2009,
26219,France,gini2009,
26220,Faeroe Islands,gini2009,
26221,"Micronesia, Fed. Sts.",gini2009,
26222,Gabon,gini2009,
26223,United Kingdom,gini2009,
26224,Georgia,gini2009,41.74
26225,Ghana,gini2009,
26226,Guinea,gini2009,
26227,"Gambia, The",gini2009,
26228,Guinea-Bissau,gini2009,
26229,Equatorial Guinea,gini2009,
26230,Greece,gini2009,
26231,Grenada,gini2009,
26232,Greenland,gini2009,
26233,Guatemala,gini2009,
26234,Guam,gini2009,
26235,Guyana,gini2009,
26236,High income,gini2009,
26237,"Hong Kong SAR, China",gini2009,
26238,Honduras,gini2009,51.56
26239,Heavily indebted poor countries (HIPC),gini2009,
26240,Croatia,gini2009,
26241,Haiti,gini2009,
26242,Hungary,gini2009,
26243,Indonesia,gini2009,
26244,Isle of Man,gini2009,
26245,India,gini2009,33.9
26246,Not classified,gini2009,
26247,Ireland,gini2009,
26248,"Iran, Islamic Rep.",gini2009,
26249,Iraq,gini2009,
26250,Iceland,gini2009,
26251,Israel,gini2009,
26252,Italy,gini2009,
26253,Jamaica,gini2009,
26254,Jordan,gini2009,
26255,Japan,gini2009,
26256,Kazakhstan,gini2009,
26257,Kenya,gini2009,
26258,Kyrgyz Republic,gini2009,35.79
26259,Cambodia,gini2009,34.67
26260,Kiribati,gini2009,
26261,St. Kitts and Nevis,gini2009,
26262,"Korea, Rep.",gini2009,
26263,Kosovo,gini2009,
26264,Kuwait,gini2009,
26265,Latin America & Caribbean (developing only),gini2009,
26266,Lao PDR,gini2009,
26267,Lebanon,gini2009,
26268,Liberia,gini2009,
26269,Libya,gini2009,
26270,St. Lucia,gini2009,
26271,Latin America & Caribbean (all income levels),gini2009,
26272,Least developed countries: UN classification,gini2009,
26273,Low income,gini2009,
26274,Liechtenstein,gini2009,
26275,Sri Lanka,gini2009,36.4
26276,Lower middle income,gini2009,
26277,Low & middle income,gini2009,
26278,Lesotho,gini2009,
26279,Lithuania,gini2009,
26280,Luxembourg,gini2009,
26281,Latvia,gini2009,
26282,"Macao SAR, China",gini2009,
26283,St. Martin (French part),gini2009,
26284,Morocco,gini2009,
26285,Monaco,gini2009,
26286,Moldova,gini2009,32.91
26287,Middle East (developing only),gini2009,
26288,Madagascar,gini2009,
26289,Maldives,gini2009,
26290,Middle East & North Africa (all income levels),gini2009,
26291,Mexico,gini2009,
26292,Marshall Islands,gini2009,
26293,Middle income,gini2009,
26294,"Macedonia, FYR",gini2009,
26295,Mali,gini2009,
26296,Malta,gini2009,
26297,Myanmar,gini2009,
26298,Middle East & North Africa (developing only),gini2009,
26299,Montenegro,gini2009,30.27
26300,Mongolia,gini2009,
26301,Northern Mariana Islands,gini2009,
26302,Mozambique,gini2009,45.66
26303,Mauritania,gini2009,
26304,Mauritius,gini2009,
26305,Malawi,gini2009,
26306,Malaysia,gini2009,46.21
26307,North America,gini2009,
26308,Namibia,gini2009,61.32
26309,New Caledonia,gini2009,
26310,Niger,gini2009,
26311,Nigeria,gini2009,
26312,Nicaragua,gini2009,45.73
26313,Netherlands,gini2009,
26314,High income: nonOECD,gini2009,
26315,Norway,gini2009,
26316,Nepal,gini2009,
26317,New Zealand,gini2009,
26318,High income: OECD,gini2009,
26319,OECD members,gini2009,
26320,Oman,gini2009,
26321,Other small states,gini2009,
26322,Pakistan,gini2009,
26323,Panama,gini2009,52.03
26324,Peru,gini2009,46.24
26325,Philippines,gini2009,42.98
26326,Palau,gini2009,
26327,Papua New Guinea,gini2009,
26328,Poland,gini2009,33.58
26329,Puerto Rico,gini2009,
26330,"Korea, Dem. Rep.",gini2009,
26331,Portugal,gini2009,
26332,Paraguay,gini2009,49.67
26333,Pacific island small states,gini2009,
26334,French Polynesia,gini2009,
26335,Qatar,gini2009,
26336,Romania,gini2009,28.34
26337,Russian Federation,gini2009,39.69
26338,Rwanda,gini2009,
26339,South Asia,gini2009,
26340,Saudi Arabia,gini2009,
26341,Sudan,gini2009,35.29
26342,Senegal,gini2009,
26343,Singapore,gini2009,
26344,Solomon Islands,gini2009,
26345,Sierra Leone,gini2009,
26346,El Salvador,gini2009,45.92
26347,San Marino,gini2009,
26348,Somalia,gini2009,
26349,Serbia,gini2009,28.67
26350,Sub-Saharan Africa (developing only),gini2009,
26351,South Sudan,gini2009,
26352,Sub-Saharan Africa (all income levels),gini2009,
26353,Small states,gini2009,
26354,Sao Tome and Principe,gini2009,
26355,Suriname,gini2009,
26356,Slovak Republic,gini2009,26.02
26357,Slovenia,gini2009,
26358,Sweden,gini2009,
26359,Swaziland,gini2009,51.49
26360,Sint Maarten (Dutch part),gini2009,
26361,Seychelles,gini2009,
26362,Syrian Arab Republic,gini2009,
26363,Turks and Caicos Islands,gini2009,
26364,Chad,gini2009,
26365,Togo,gini2009,
26366,Thailand,gini2009,
26367,Tajikistan,gini2009,30.77
26368,Turkmenistan,gini2009,
26369,Timor-Leste,gini2009,
26370,Tonga,gini2009,
26371,Trinidad and Tobago,gini2009,
26372,Tunisia,gini2009,
26373,Turkey,gini2009,38.97
26374,Tuvalu,gini2009,
26375,Tanzania,gini2009,
26376,Uganda,gini2009,44.3
26377,Ukraine,gini2009,26.44
26378,Upper middle income,gini2009,
26379,Uruguay,gini2009,46.28
26380,United States,gini2009,
26381,Uzbekistan,gini2009,
26382,St. Vincent and the Grenadines,gini2009,
26383,"Venezuela, RB",gini2009,
26384,Virgin Islands (U.S.),gini2009,
26385,Vietnam,gini2009,
26386,Vanuatu,gini2009,
26387,West Bank and Gaza,gini2009,34.46
26388,World,gini2009,
26389,Samoa,gini2009,
26390,"Yemen, Rep.",gini2009,
26391,South Africa,gini2009,63.14
26392,"Congo, Dem. Rep.",gini2009,
26393,Zambia,gini2009,
26394,Zimbabwe,gini2009,
26395,Aruba,gini2010,
26396,Andorra,gini2010,
26397,Afghanistan,gini2010,
26398,Angola,gini2010,
26399,Albania,gini2010,
26400,Arab World,gini2010,
26401,United Arab Emirates,gini2010,
26402,Argentina,gini2010,44.5
26403,Armenia,gini2010,31.07
26404,American Samoa,gini2010,
26405,Antigua and Barbuda,gini2010,
26406,Australia,gini2010,
26407,Austria,gini2010,
26408,Azerbaijan,gini2010,
26409,Burundi,gini2010,
26410,Belgium,gini2010,
26411,Benin,gini2010,
26412,Burkina Faso,gini2010,
26413,Bangladesh,gini2010,32.12
26414,Bulgaria,gini2010,35.78
26415,Bahrain,gini2010,
26416,"Bahamas, The",gini2010,
26417,Bosnia and Herzegovina,gini2010,
26418,Belarus,gini2010,27.72
26419,Belize,gini2010,
26420,Bermuda,gini2010,
26421,Bolivia,gini2010,
26422,Brazil,gini2010,
26423,Barbados,gini2010,
26424,Brunei Darussalam,gini2010,
26425,Bhutan,gini2010,
26426,Botswana,gini2010,
26427,Central African Republic,gini2010,
26428,Canada,gini2010,33.68
26429,Central Europe and the Baltics,gini2010,
26430,Switzerland,gini2010,
26431,Channel Islands,gini2010,
26432,Chile,gini2010,
26433,China,gini2010,42.06
26434,Cote d'Ivoire,gini2010,
26435,Cameroon,gini2010,
26436,"Congo, Rep.",gini2010,
26437,Colombia,gini2010,55.51
26438,Comoros,gini2010,
26439,Cabo Verde,gini2010,
26440,Costa Rica,gini2010,48.1
26441,Caribbean small states,gini2010,
26442,Cuba,gini2010,
26443,Curacao,gini2010,
26444,Cayman Islands,gini2010,
26445,Cyprus,gini2010,
26446,Czech Republic,gini2010,26.63
26447,Germany,gini2010,30.63
26448,Djibouti,gini2010,
26449,Dominica,gini2010,
26450,Denmark,gini2010,26.88
26451,Dominican Republic,gini2010,47.2
26452,Algeria,gini2010,
26453,East Asia & Pacific (developing only),gini2010,
26454,East Asia & Pacific (all income levels),gini2010,
26455,Europe & Central Asia (developing only),gini2010,
26456,Europe & Central Asia (all income levels),gini2010,
26457,Ecuador,gini2010,49.26
26458,"Egypt, Arab Rep.",gini2010,
26459,Euro area,gini2010,
26460,Eritrea,gini2010,
26461,Spain,gini2010,35.75
26462,Estonia,gini2010,32.16
26463,Ethiopia,gini2010,33.6
26464,European Union,gini2010,
26465,Fragile and conflict affected situations,gini2010,
26466,Finland,gini2010,27.79
26467,Fiji,gini2010,
26468,France,gini2010,
26469,Faeroe Islands,gini2010,
26470,"Micronesia, Fed. Sts.",gini2010,
26471,Gabon,gini2010,
26472,United Kingdom,gini2010,38.04
26473,Georgia,gini2010,42.13
26474,Ghana,gini2010,
26475,Guinea,gini2010,
26476,"Gambia, The",gini2010,
26477,Guinea-Bissau,gini2010,
26478,Equatorial Guinea,gini2010,
26479,Greece,gini2010,34.74
26480,Grenada,gini2010,
26481,Greenland,gini2010,
26482,Guatemala,gini2010,
26483,Guam,gini2010,
26484,Guyana,gini2010,
26485,High income,gini2010,
26486,"Hong Kong SAR, China",gini2010,
26487,Honduras,gini2010,53.39
26488,Heavily indebted poor countries (HIPC),gini2010,
26489,Croatia,gini2010,
26490,Haiti,gini2010,
26491,Hungary,gini2010,29.37
26492,Indonesia,gini2010,35.57
26493,Isle of Man,gini2010,
26494,India,gini2010,
26495,Not classified,gini2010,
26496,Ireland,gini2010,32.06
26497,"Iran, Islamic Rep.",gini2010,
26498,Iraq,gini2010,
26499,Iceland,gini2010,26.3
26500,Israel,gini2010,42.78
26501,Italy,gini2010,35.52
26502,Jamaica,gini2010,
26503,Jordan,gini2010,33.69
26504,Japan,gini2010,
26505,Kazakhstan,gini2010,28.56
26506,Kenya,gini2010,
26507,Kyrgyz Republic,gini2010,35.41
26508,Cambodia,gini2010,33.55
26509,Kiribati,gini2010,
26510,St. Kitts and Nevis,gini2010,
26511,"Korea, Rep.",gini2010,
26512,Kosovo,gini2010,
26513,Kuwait,gini2010,
26514,Latin America & Caribbean (developing only),gini2010,
26515,Lao PDR,gini2010,
26516,Lebanon,gini2010,
26517,Liberia,gini2010,
26518,Libya,gini2010,
26519,St. Lucia,gini2010,
26520,Latin America & Caribbean (all income levels),gini2010,
26521,Least developed countries: UN classification,gini2010,
26522,Low income,gini2010,
26523,Liechtenstein,gini2010,
26524,Sri Lanka,gini2010,
26525,Lower middle income,gini2010,
26526,Low & middle income,gini2010,
26527,Lesotho,gini2010,54.17
26528,Lithuania,gini2010,33.76
26529,Luxembourg,gini2010,
26530,Latvia,gini2010,35.27
26531,"Macao SAR, China",gini2010,
26532,St. Martin (French part),gini2010,
26533,Morocco,gini2010,
26534,Monaco,gini2010,
26535,Moldova,gini2010,32.05
26536,Middle East (developing only),gini2010,
26537,Madagascar,gini2010,40.63
26538,Maldives,gini2010,
26539,Middle East & North Africa (all income levels),gini2010,
26540,Mexico,gini2010,47.16
26541,Marshall Islands,gini2010,
26542,Middle income,gini2010,
26543,"Macedonia, FYR",gini2010,
26544,Mali,gini2010,33.02
26545,Malta,gini2010,
26546,Myanmar,gini2010,
26547,Middle East & North Africa (developing only),gini2010,
26548,Montenegro,gini2010,28.6
26549,Mongolia,gini2010,
26550,Northern Mariana Islands,gini2010,
26551,Mozambique,gini2010,
26552,Mauritania,gini2010,
26553,Mauritius,gini2010,
26554,Malawi,gini2010,46.18
26555,Malaysia,gini2010,
26556,North America,gini2010,
26557,Namibia,gini2010,
26558,New Caledonia,gini2010,
26559,Niger,gini2010,
26560,Nigeria,gini2010,42.95
26561,Nicaragua,gini2010,
26562,Netherlands,gini2010,28.87
26563,High income: nonOECD,gini2010,
26564,Norway,gini2010,26.83
26565,Nepal,gini2010,32.82
26566,New Zealand,gini2010,
